2026-09-17 18:18:33,597 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-17 18:18:33,598 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4060, MFU will show as 0%
wandb: Currently logged in as: sotirisfrost (sotirisfrost-lu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /local/s4597036/nanochat_Agentic_LLM_A1/wandb/run-20260917_181833-5u5jloxs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d4L-sft-matched
wandb: ⭐️ View project at https://wandb.ai/sotirisfrost-lu/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sotirisfrost-lu/nanochat-sft/runs/5u5jloxs
2026-09-17 18:18:34,789 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /local/s4597036/nanochat_data/chatsft_checkpoints/d4L-midtrain with step 464
2026-09-17 18:18:34,907 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Autodetected device type: cuda
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 89 (bf16 supported))
GPU: NVIDIA GeForce RTX 4060 | Peak FLOPS (BF16): inf
Inherited max_seq_len=2048 from pretrained checkpoint
Using device_batch_size=8
Using total_batch_size=262144
Inherited embedding_lr=0.3 from pretrained checkpoint
Using unembedding_lr=0.008
Inherited matrix_lr=0.02 from pretrained checkpoint
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 262,144 => gradient accumulation steps: 16
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Training mixture [sft]: 460,341 rows (MMLU x3, GSM8K x4)
Step 00000 | Validation bpb: 2.7106
step 00001 (0.08%) | loss: 4.190838 | lrm: 1.00 | dt: 3556.53ms | tok/sec: 73,707 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002 (0.15%) | loss: 5.470335 | lrm: 1.00 | dt: 1157.77ms | tok/sec: 226,421 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003 (0.22%) | loss: 5.816402 | lrm: 1.00 | dt: 1154.44ms | tok/sec: 227,075 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004 (0.29%) | loss: 5.717834 | lrm: 1.00 | dt: 1155.08ms | tok/sec: 226,949 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005 (0.37%) | loss: 5.549647 | lrm: 1.00 | dt: 1146.77ms | tok/sec: 228,594 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006 (0.44%) | loss: 5.420896 | lrm: 1.00 | dt: 1150.33ms | tok/sec: 227,886 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007 (0.51%) | loss: 5.266199 | lrm: 1.00 | dt: 1152.25ms | tok/sec: 227,506 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008 (0.57%) | loss: 5.136092 | lrm: 1.00 | dt: 1151.53ms | tok/sec: 227,648 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009 (0.64%) | loss: 5.024575 | lrm: 1.00 | dt: 1150.79ms | tok/sec: 227,794 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010 (0.71%) | loss: 4.867465 | lrm: 1.00 | dt: 1153.66ms | tok/sec: 227,227 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00011 (0.78%) | loss: 4.794109 | lrm: 1.00 | dt: 1153.15ms | tok/sec: 227,327 | mfu: 0.00 | epoch: 1 | total time: 0.02m
step 00012 (0.85%) | loss: 4.652277 | lrm: 1.00 | dt: 1151.19ms | tok/sec: 227,716 | mfu: 0.00 | epoch: 1 | total time: 0.04m
step 00013 (0.92%) | loss: 4.577806 | lrm: 1.00 | dt: 1153.93ms | tok/sec: 227,175 | mfu: 0.00 | epoch: 1 | total time: 0.06m
step 00014 (0.98%) | loss: 4.509448 | lrm: 1.00 | dt: 1155.84ms | tok/sec: 226,799 | mfu: 0.00 | epoch: 1 | total time: 0.08m
