2026-09-13 15:14:39,013 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-13 15:14:39,013 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4060, MFU will show as 0%
wandb: Currently logged in as: sotirisfrost (sotirisfrost-lu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/s4597036/nanochat/wandb/run-20260913_151439-skicd7le
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d4L-mid
wandb: ⭐️ View project at https://wandb.ai/sotirisfrost-lu/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sotirisfrost-lu/nanochat-sft/runs/skicd7le
2026-09-13 15:14:40,456 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/s4597036/scratch/nanochat/base_checkpoints/d4-L with step 528
2026-09-13 15:14:40,564 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
2026-09-13 15:14:41,076 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading optimizer state from /home/s4597036/scratch/nanochat/base_checkpoints/d4-L/optim_000528_rank0.pt
W0913 15:14:43.455000 143640 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode
Autodetected device type: cuda
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 89 (bf16 supported))
GPU: NVIDIA GeForce RTX 4060 | Peak FLOPS (BF16): inf
Inherited max_seq_len=2048 from pretrained checkpoint
NOTE: --device-batch-size=8 overrides pretrained value of 16
Inherited total_batch_size=262144 from pretrained checkpoint
Inherited embedding_lr=0.3 from pretrained checkpoint
Inherited unembedding_lr=0.008 from pretrained checkpoint
Inherited matrix_lr=0.02 from pretrained checkpoint
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 262,144 => gradient accumulation steps: 16
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Loaded optimizer state from pretrained checkpoint (momentum buffers only, LRs reset)
Training mixture [midtrain]: 329,418 rows (MMLU x3, GSM8K x4)
Step 00000 | Validation bpb: 0.9502
step 00001 (0.21%) | loss: 3.230655 | lrm: 1.00 | dt: 6489.38ms | tok/sec: 40,395 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002 (0.42%) | loss: 4.239939 | lrm: 1.00 | dt: 1159.98ms | tok/sec: 225,989 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003 (0.63%) | loss: 4.164232 | lrm: 1.00 | dt: 1144.77ms | tok/sec: 228,992 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004 (0.84%) | loss: 3.865372 | lrm: 1.00 | dt: 1147.56ms | tok/sec: 228,435 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005 (1.06%) | loss: 3.556632 | lrm: 1.00 | dt: 1148.75ms | tok/sec: 228,199 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006 (1.28%) | loss: 3.317200 | lrm: 1.00 | dt: 1151.22ms | tok/sec: 227,708 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007 (1.50%) | loss: 3.048181 | lrm: 1.00 | dt: 1153.82ms | tok/sec: 227,197 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008 (1.73%) | loss: 2.836883 | lrm: 1.00 | dt: 1150.56ms | tok/sec: 227,840 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009 (1.95%) | loss: 2.657564 | lrm: 1.00 | dt: 1154.43ms | tok/sec: 227,076 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010 (2.17%) | loss: 2.518181 | lrm: 1.00 | dt: 1153.86ms | tok/sec: 227,187 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00011 (2.39%) | loss: 2.416433 | lrm: 1.00 | dt: 1156.04ms | tok/sec: 226,760 | mfu: 0.00 | epoch: 1 | total time: 0.02m
step 00012 (2.61%) | loss: 2.289544 | lrm: 1.00 | dt: 1152.83ms | tok/sec: 227,392 | mfu: 0.00 | epoch: 1 | total time: 0.04m
step 00013 (2.82%) | loss: 2.128724 | lrm: 1.00 | dt: 1154.20ms | tok/sec: 227,122 | mfu: 0.00 | epoch: 1 | total time: 0.06m
step 00014 (3.03%) | loss: 2.033958 | lrm: 1.00 | dt: 1156.83ms | tok/sec: 226,604 | mfu: 0.00 | epoch: 1 | total time: 0.08m
step 00015 (3.24%) | loss: 1.928813 | lrm: 1.00 | dt: 1153.28ms | tok/sec: 227,303 | mfu: 0.00 | epoch: 1 | total time: 0.10m
step 00016 (3.46%) | loss: 1.850826 | lrm: 1.00 | dt: 1157.79ms | tok/sec: 226,418 | mfu: 0.00 | epoch: 1 | total time: 0.12m
