2026-09-13 13:04:54,736 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-13 13:04:54,737 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4060, MFU will show as 0%
wandb: Currently logged in as: sotirisfrost (sotirisfrost-lu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/s4597036/nanochat/wandb/run-20260913_130455-aklcgztn
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d4-sft
wandb: ⭐️ View project at https://wandb.ai/sotirisfrost-lu/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sotirisfrost-lu/nanochat-sft/runs/aklcgztn
2026-09-13 13:04:56,398 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/s4597036/scratch/nanochat/chatsft_checkpoints/d4-midtrain with step 464
2026-09-13 13:04:56,518 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'SSSL'}
Autodetected device type: cuda
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 89 (bf16 supported))
GPU: NVIDIA GeForce RTX 4060 | Peak FLOPS (BF16): inf
Inherited max_seq_len=2048 from pretrained checkpoint
Using device_batch_size=8
Inherited total_batch_size=524288 from pretrained checkpoint
Inherited embedding_lr=0.3 from pretrained checkpoint
Inherited unembedding_lr=0.004 from pretrained checkpoint
Inherited matrix_lr=0.02 from pretrained checkpoint
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 524,288 => gradient accumulation steps: 32
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Downloading https://huggingface.co/api/datasets/HuggingFaceTB/smol-smoltalk/parquet/default/train/0.parquet ...
Downloading https://huggingface.co/api/datasets/HuggingFaceTB/smol-smoltalk/parquet/default/train/1.parquet ...
Downloading https://huggingface.co/api/datasets/HuggingFaceTB/smol-smoltalk/parquet/default/train/2.parquet ...
Downloading https://huggingface.co/api/datasets/HuggingFaceTB/smol-smoltalk/parquet/default/train/3.parquet ...
Training mixture [sft]: 460,341 rows (MMLU x3, GSM8K x4)
Step 00000 | Validation bpb: 2.7162
step 00001 (0.15%) | loss: 4.480434 | lrm: 1.00 | dt: 4626.50ms | tok/sec: 113,322 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002 (0.29%) | loss: 5.580819 | lrm: 1.00 | dt: 2201.14ms | tok/sec: 238,189 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003 (0.44%) | loss: 5.821276 | lrm: 1.00 | dt: 2192.37ms | tok/sec: 239,141 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004 (0.57%) | loss: 5.810748 | lrm: 1.00 | dt: 2190.73ms | tok/sec: 239,321 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005 (0.71%) | loss: 5.658128 | lrm: 1.00 | dt: 2191.54ms | tok/sec: 239,232 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006 (0.85%) | loss: 5.451484 | lrm: 1.00 | dt: 2193.01ms | tok/sec: 239,072 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007 (0.98%) | loss: 5.360929 | lrm: 1.00 | dt: 2194.13ms | tok/sec: 238,950 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008 (1.12%) | loss: 5.222444 | lrm: 1.00 | dt: 2191.27ms | tok/sec: 239,261 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009 (1.25%) | loss: 5.111594 | lrm: 1.00 | dt: 2189.87ms | tok/sec: 239,415 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010 (1.39%) | loss: 5.021220 | lrm: 1.00 | dt: 2200.28ms | tok/sec: 238,282 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00011 (1.53%) | loss: 4.887800 | lrm: 1.00 | dt: 2198.61ms | tok/sec: 238,463 | mfu: 0.00 | epoch: 1 | total time: 0.04m
step 00012 (1.66%) | loss: 4.795041 | lrm: 1.00 | dt: 2201.40ms | tok/sec: 238,161 | mfu: 0.00 | epoch: 1 | total time: 0.07m
step 00013 (1.80%) | loss: 4.724124 | lrm: 1.00 | dt: 2200.39ms | tok/sec: 238,270 | mfu: 0.00 | epoch: 1 | total time: 0.11m
step 00014 (1.94%) | loss: 4.649832 | lrm: 1.00 | dt: 2202.21ms | tok/sec: 238,074 | mfu: 0.00 | epoch: 1 | total time: 0.15m
step 00015 (2.09%) | loss: 4.548713 | lrm: 1.00 | dt: 2204.78ms | tok/sec: 237,795 | mfu: 0.00 | epoch: 1 | total time: 0.18m
step 00016 (2.23%) | loss: 4.450928 | lrm: 1.00 | dt: 2202.50ms | tok/sec: 238,041 | mfu: 0.00 | epoch: 1 | total time: 0.22m
step 00017 (2.36%) | loss: 4.328309 | lrm: 1.00 | dt: 2201.84ms | tok/sec: 238,113 | mfu: 0.00 | epoch: 1 | total time: 0.26m
step 00018 (2.51%) | loss: 4.245447 | lrm: 1.00 | dt: 2207.08ms | tok/sec: 237,547 | mfu: 0.00 | epoch: 1 | total time: 0.29m
step 00019 (2.65%) | loss: 4.167920 | lrm: 1.00 | dt: 2203.09ms | tok/sec: 237,978 | mfu: 0.00 | epoch: 1 | total time: 0.33m
step 00020 (2.78%) | loss: 4.104874 | lrm: 1.00 | dt: 2207.64ms | tok/sec: 237,488 | mfu: 0.00 | epoch: 1 | total time: 0.37m
step 00021 (2.92%) | loss: 4.062079 | lrm: 1.00 | dt: 2205.53ms | tok/sec: 237,715 | mfu: 0.00 | epoch: 1 | total time: 0.40m
step 00022 (3.05%) | loss: 3.982576 | lrm: 1.00 | dt: 2210.15ms | tok/sec: 237,217 | mfu: 0.00 | epoch: 1 | total time: 0.44m
step 00023 (3.20%) | loss: 3.937939 | lrm: 1.00 | dt: 2208.39ms | tok/sec: 237,406 | mfu: 0.00 | epoch: 1 | total time: 0.48m
step 00024 (3.35%) | loss: 3.833006 | lrm: 1.00 | dt: 2209.07ms | tok/sec: 237,334 | mfu: 0.00 | epoch: 1 | total time: 0.51m
step 00025 (3.49%) | loss: 3.788212 | lrm: 1.00 | dt: 2208.96ms | tok/sec: 237,346 | mfu: 0.00 | epoch: 1 | total time: 0.55m
step 00026 (3.62%) | loss: 3.752477 | lrm: 1.00 | dt: 2210.71ms | tok/sec: 237,158 | mfu: 0.00 | epoch: 1 | total time: 0.59m
step 00027 (3.75%) | loss: 3.695524 | lrm: 1.00 | dt: 2207.92ms | tok/sec: 237,457 | mfu: 0.00 | epoch: 1 | total time: 0.62m
step 00028 (3.91%) | loss: 3.685590 | lrm: 1.00 | dt: 2206.66ms | tok/sec: 237,593 | mfu: 0.00 | epoch: 1 | total time: 0.66m
step 00029 (4.05%) | loss: 3.664741 | lrm: 1.00 | dt: 2211.73ms | tok/sec: 237,049 | mfu: 0.00 | epoch: 1 | total time: 0.70m
step 00030 (4.19%) | loss: 3.660604 | lrm: 1.00 | dt: 2206.56ms | tok/sec: 237,604 | mfu: 0.00 | epoch: 1 | total time: 0.74m
step 00031 (4.32%) | loss: 3.630446 | lrm: 1.00 | dt: 2211.43ms | tok/sec: 237,081 | mfu: 0.00 | epoch: 1 | total time: 0.77m
step 00032 (4.46%) | loss: 3.546146 | lrm: 1.00 | dt: 2207.99ms | tok/sec: 237,450 | mfu: 0.00 | epoch: 1 | total time: 0.81m
step 00033 (4.59%) | loss: 3.509958 | lrm: 1.00 | dt: 2212.64ms | tok/sec: 236,951 | mfu: 0.00 | epoch: 1 | total time: 0.85m
step 00034 (4.73%) | loss: 3.451073 | lrm: 1.00 | dt: 2210.80ms | tok/sec: 237,148 | mfu: 0.00 | epoch: 1 | total time: 0.88m
step 00035 (4.86%) | loss: 3.413809 | lrm: 1.00 | dt: 2211.73ms | tok/sec: 237,048 | mfu: 0.00 | epoch: 1 | total time: 0.92m
step 00036 (5.02%) | loss: 3.364626 | lrm: 1.00 | dt: 2210.20ms | tok/sec: 237,213 | mfu: 0.00 | epoch: 1 | total time: 0.96m
step 00037 (5.15%) | loss: 3.347541 | lrm: 1.00 | dt: 2214.99ms | tok/sec: 236,700 | mfu: 0.00 | epoch: 1 | total time: 0.99m
step 00038 (5.29%) | loss: 3.288624 | lrm: 1.00 | dt: 2212.47ms | tok/sec: 236,969 | mfu: 0.00 | epoch: 1 | total time: 1.03m
step 00039 (5.43%) | loss: 3.266617 | lrm: 1.00 | dt: 2207.96ms | tok/sec: 237,453 | mfu: 0.00 | epoch: 1 | total time: 1.07m
step 00040 (5.57%) | loss: 3.257145 | lrm: 1.00 | dt: 2214.49ms | tok/sec: 236,753 | mfu: 0.00 | epoch: 1 | total time: 1.10m
step 00041 (5.70%) | loss: 3.246289 | lrm: 1.00 | dt: 2218.36ms | tok/sec: 236,340 | mfu: 0.00 | epoch: 1 | total time: 1.14m
step 00042 (5.84%) | loss: 3.213119 | lrm: 1.00 | dt: 2212.28ms | tok/sec: 236,990 | mfu: 0.00 | epoch: 1 | total time: 1.18m
step 00043 (5.98%) | loss: 3.151878 | lrm: 1.00 | dt: 2215.65ms | tok/sec: 236,628 | mfu: 0.00 | epoch: 1 | total time: 1.21m
step 00044 (6.13%) | loss: 3.125598 | lrm: 1.00 | dt: 2210.74ms | tok/sec: 237,154 | mfu: 0.00 | epoch: 1 | total time: 1.25m
step 00045 (6.26%) | loss: 3.105757 | lrm: 1.00 | dt: 2214.91ms | tok/sec: 236,708 | mfu: 0.00 | epoch: 1 | total time: 1.29m
