2026-09-13 12:52:02,541 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-13 12:52:02,541 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4060, MFU will show as 0%
wandb: Currently logged in as: sotirisfrost (sotirisfrost-lu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/s4597036/nanochat/wandb/run-20260913_125202-088kod4p
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d4-mid
wandb: ⭐️ View project at https://wandb.ai/sotirisfrost-lu/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sotirisfrost-lu/nanochat-sft/runs/088kod4p
2026-09-13 12:52:07,146 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/s4597036/scratch/nanochat/base_checkpoints/d4 with step 528
2026-09-13 12:52:07,264 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'SSSL'}
2026-09-13 12:52:07,779 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading optimizer state from /home/s4597036/scratch/nanochat/base_checkpoints/d4/optim_000528_rank0.pt
Autodetected device type: cuda
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 89 (bf16 supported))
GPU: NVIDIA GeForce RTX 4060 | Peak FLOPS (BF16): inf
Inherited max_seq_len=2048 from pretrained checkpoint
NOTE: --device-batch-size=8 overrides pretrained value of 4
Inherited total_batch_size=262144 from pretrained checkpoint
Inherited embedding_lr=0.3 from pretrained checkpoint
Inherited unembedding_lr=0.008 from pretrained checkpoint
Inherited matrix_lr=0.02 from pretrained checkpoint
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 262,144 => gradient accumulation steps: 16
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Loaded optimizer state from pretrained checkpoint (momentum buffers only, LRs reset)
Training mixture [midtrain]: 329,418 rows (MMLU x3, GSM8K x4)
Step 00000 | Validation bpb: 0.9497
step 00001 (0.21%) | loss: 3.209380 | lrm: 1.00 | dt: 3509.98ms | tok/sec: 74,685 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002 (0.42%) | loss: 4.302225 | lrm: 1.00 | dt: 1112.64ms | tok/sec: 235,605 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003 (0.63%) | loss: 4.227641 | lrm: 1.00 | dt: 1092.55ms | tok/sec: 239,937 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004 (0.84%) | loss: 3.946073 | lrm: 1.00 | dt: 1093.46ms | tok/sec: 239,737 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005 (1.06%) | loss: 3.633847 | lrm: 1.00 | dt: 1092.24ms | tok/sec: 240,005 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006 (1.28%) | loss: 3.391593 | lrm: 1.00 | dt: 1099.29ms | tok/sec: 238,466 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007 (1.50%) | loss: 3.135258 | lrm: 1.00 | dt: 1097.16ms | tok/sec: 238,929 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008 (1.73%) | loss: 2.921082 | lrm: 1.00 | dt: 1101.31ms | tok/sec: 238,029 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009 (1.95%) | loss: 2.722679 | lrm: 1.00 | dt: 1100.36ms | tok/sec: 238,235 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010 (2.17%) | loss: 2.585407 | lrm: 1.00 | dt: 1103.59ms | tok/sec: 237,536 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00011 (2.39%) | loss: 2.486959 | lrm: 1.00 | dt: 1101.93ms | tok/sec: 237,895 | mfu: 0.00 | epoch: 1 | total time: 0.02m
step 00012 (2.61%) | loss: 2.358662 | lrm: 1.00 | dt: 1103.34ms | tok/sec: 237,592 | mfu: 0.00 | epoch: 1 | total time: 0.04m
step 00013 (2.82%) | loss: 2.176978 | lrm: 1.00 | dt: 1101.46ms | tok/sec: 237,996 | mfu: 0.00 | epoch: 1 | total time: 0.06m
step 00014 (3.03%) | loss: 2.081150 | lrm: 1.00 | dt: 1100.51ms | tok/sec: 238,203 | mfu: 0.00 | epoch: 1 | total time: 0.07m
step 00015 (3.24%) | loss: 1.970114 | lrm: 1.00 | dt: 1104.29ms | tok/sec: 237,386 | mfu: 0.00 | epoch: 1 | total time: 0.09m
step 00016 (3.46%) | loss: 1.895719 | lrm: 1.00 | dt: 1101.46ms | tok/sec: 237,996 | mfu: 0.00 | epoch: 1 | total time: 0.11m
step 00017 (3.67%) | loss: 1.875949 | lrm: 1.00 | dt: 1102.14ms | tok/sec: 237,849 | mfu: 0.00 | epoch: 1 | total time: 0.13m
step 00018 (3.89%) | loss: 1.812999 | lrm: 1.00 | dt: 1103.15ms | tok/sec: 237,632 | mfu: 0.00 | epoch: 1 | total time: 0.15m
step 00019 (4.11%) | loss: 1.783515 | lrm: 1.00 | dt: 1105.20ms | tok/sec: 237,192 | mfu: 0.00 | epoch: 1 | total time: 0.17m
step 00020 (4.33%) | loss: 1.746085 | lrm: 1.00 | dt: 1099.83ms | tok/sec: 238,350 | mfu: 0.00 | epoch: 1 | total time: 0.18m
step 00021 (4.55%) | loss: 1.708585 | lrm: 1.00 | dt: 1104.47ms | tok/sec: 237,349 | mfu: 0.00 | epoch: 1 | total time: 0.20m
step 00022 (4.76%) | loss: 1.681091 | lrm: 1.00 | dt: 1100.03ms | tok/sec: 238,306 | mfu: 0.00 | epoch: 1 | total time: 0.22m
step 00023 (4.98%) | loss: 1.638863 | lrm: 1.00 | dt: 1104.87ms | tok/sec: 237,263 | mfu: 0.00 | epoch: 1 | total time: 0.24m
step 00024 (5.19%) | loss: 1.622392 | lrm: 1.00 | dt: 1102.09ms | tok/sec: 237,860 | mfu: 0.00 | epoch: 1 | total time: 0.26m
step 00025 (5.40%) | loss: 1.587281 | lrm: 1.00 | dt: 1101.70ms | tok/sec: 237,945 | mfu: 0.00 | epoch: 1 | total time: 0.28m
step 00026 (5.62%) | loss: 1.585140 | lrm: 1.00 | dt: 1107.64ms | tok/sec: 236,668 | mfu: 0.00 | epoch: 1 | total time: 0.29m
step 00027 (5.83%) | loss: 1.538870 | lrm: 1.00 | dt: 1101.24ms | tok/sec: 238,043 | mfu: 0.00 | epoch: 1 | total time: 0.31m
step 00028 (6.05%) | loss: 1.500804 | lrm: 1.00 | dt: 1110.35ms | tok/sec: 236,092 | mfu: 0.00 | epoch: 1 | total time: 0.33m
step 00029 (6.26%) | loss: 1.417307 | lrm: 1.00 | dt: 1104.68ms | tok/sec: 237,302 | mfu: 0.00 | epoch: 1 | total time: 0.35m
step 00030 (6.48%) | loss: 1.373124 | lrm: 1.00 | dt: 1106.26ms | tok/sec: 236,965 | mfu: 0.00 | epoch: 1 | total time: 0.37m
step 00031 (6.69%) | loss: 1.389412 | lrm: 1.00 | dt: 1110.39ms | tok/sec: 236,082 | mfu: 0.00 | epoch: 1 | total time: 0.39m
step 00032 (6.91%) | loss: 1.363924 | lrm: 1.00 | dt: 1103.05ms | tok/sec: 237,653 | mfu: 0.00 | epoch: 1 | total time: 0.40m
